ua,software,software_type,hw,pop
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36 OPR/31.0.1890.0 OMI/4.6.1.40.Dominik2.181 VSTVB MB100 FVC/1.0 (POLAROID; MB110; ) HbbTV/1.3.1 (; POLAROID; MB110; 2.21.19.0; ;) SmartTvA/3.0.0",31,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.78 Safari/537.36 OPR/47.0.2631.39 (Edition Campaign 76)",47,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2767.4 Safari/537.36 OPR/40.0.2273.0 (Edition developer)",40,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; U; fr) Presto/2.8.131 Version/11.11,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36 OPR/44.0.2510.1159",44,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36 OPR/40.0.2308.44 (Edition beta)",40,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 5.1.1; SM-J500F Build/LMY48B; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/25.0.2254.116879",25,Android,Mobile - Phone,Uncommon
Opera/9.51 (Windows NT 6.0; U; es),9,Windows,Computer,Uncommon
Opera/9.80 (Android 4.1.1; Linux; Opera Mobi/ADR-1306261156) Presto/2.11.355 Version/12.10,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.1.2; GT-S7710L Build/JZO54K) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.123 Mobile Safari/537.22 OPR/14.0.1025.52315",14,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36 OPR/38.0.2220.31 (Edition Campaign 69)",38,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36 OPR/21.0.1432.39 (Edition Next)",21,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.1.2; LT22i Build/6.2.A.1.100) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.81 Mobile Safari/537.36 OPR/28.0.1764.90386",28,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.1; ASUS Transformer Pad TF300TG Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.107 Safari/537.36 OPR/29.0.1809.92117",29,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36 OPR/53.0.2907.37",53,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; SM-T310 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Safari/537.36 OPR/46.1.2246.127339",46.1,Android,Mobile - Tablet,Uncommon
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.02,8,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36 OPR/40.0.2308.62 (Edition Yx 01)",40,Windows,Computer,Uncommon
Opera/6.02 (Macintosh; U; hu),6,Mac,Computer,Uncommon
Opera/9.64 (Windows NT 5.2; U; zh-cn) Presto/2.1.1,9,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48Y) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.99 Mobile Safari/537.36 OPR/35.0.2070.100283",35,Android,Mobile,Uncommon
ozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0) Opera 12.14,12,Windows,Computer,Uncommon
Opera/9.51 (X11; U; ux),9,A UNIX based OS,,Uncommon
Opera/9.70 (X11; U; uk),9,A UNIX based OS,,Uncommon
Opera/7.53 (Macintosh; U; tw),7,Mac,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; EASY HD Duo Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Safari/537.36 OPR/44.0.2246.122173",44,Android,Mobile,Uncommon
Opera/9.80 (Linux; U; h38; en) Presto/2.2.15 Version/13.37,13,Linux,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36 OPR/38.0.2220.41",38,macOS,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; SM-G800F Build/KOT49H) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31 OPR/14.0.1074.58201",14,Android,Mobile - Phone,Uncommon
"Opera/9.80 (Linux armv7l; HbbTV/1.2.1 (; Philips; ; ; ; ) CE-HTML/1.0 NETTV/5.2.0 SmartTvA/3.0.0 (PhilipsTV, 5.1.1,) en Firmware/0.5.38.150) Presto/2.12.407 Version/12.50",12,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.7.2246.114996",42.7,Android,Mobile - Phone,Uncommon
Opera/9.80 (X11; Linux zvav; U; fa) Presto/2.12.423 Version/12.16,12,Linux,Computer,Uncommon
Opera/Fudge (Macintosh; Intel Mac OS X; U; en) Presto/2.2.15 Version/Fudge,,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.3; Nexus 4 Build/JWR66Y) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Mobile Safari/537.36 OPR/16.0.1212.65583",16,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36 OPR/32.0.1948.69,gzip(gfe)",32,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.62 Safari/537.36 OPR/26.0.1656.20 (Edition beta)",26,Windows,Computer,Uncommon
Mozilla/4.0 (compatible; MSIE 6.0; Windows 98) Opera 7.50  [en],7,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.0.2; XT1032 Build/LXB22.46-28.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.2.2246.112987",42.2,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36 OPR/33.0.1990.43,gzip(gfe)",33,Windows,Computer,Uncommon
Opera/12.80 (Macintosh; Intel Mac OS X 10.6; en-AU) Presto/2.12.89 Version/12.62,12,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3065.68 Safari/537.36 OPR/45.0.2160.136",45,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36 OPR/27.0.1689.76",27,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.52 Safari/537.36 OPR/15.0.1147.100 (Edition Next)",15,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1; XT1022 Build/LPCS23.13-34.8-3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Mobile Safari/537.36 OPR/36.0.2126.101812",36,Android,Mobile - Phone,Uncommon
Opera/9.80 (Android 4.1.1; Linux; Opera Tablet/ADR-1207241053; U; es-ES) Presto/2.10.254 Version/12.00,12,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3282.54 Safari/537.36 OPR/46.0.2247.87",46,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36 OPR/34.0.2036.25",34,Mac OS X,Computer,Uncommon
Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0; Opera/9.80 (Windows NT 6.0; U; en) Presto/2.8.99 Version/11.10),11,Windows,Computer,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB97/0.45.23.11 (POLAROID, Mxl66143_V, wired) VSTVB_MB97  SmartTvA/3.0.0",12,Linux,Large Screen - TV,Uncommon
Opera/9.22 (X11; U; en),9,A UNIX based OS,,Uncommon
Opera/7.10 (Macintosh; U; pt),7,Mac,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1626.5 Safari/537.36 OPR/18.0.1274.0 (Edition Developer)",18,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0; HUAWEI GRA-L09 Build/HUAWEIGRA-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.5.2246.114172",42.5,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36 OPR/24.0.1558.51 (Edition Next)",24,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; LGMS631 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36 OPR/41.3.2246.112432",41.3,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; U; Android 7.0; LG-LS777 Build/NRD90U; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 OPR/31.0.2254.122029",31,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7) AppleWebKit/603.4.1 (KHTML, like Gecko) Chrome/60.0.3081.26 Safari/603.4.1 OPR/44.0.2199.49",44,Mac OS X,Computer,Uncommon
Opera 18.0.1284.49; Mac OS X,18,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4; Nexus 7 Build/KRT16S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Safari/537.36 OPR/16.0.1212.67320",16,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36 OPR/25.0.1614.68 (Edition Campaign 18)",25,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; SM-T700 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Safari/537.36 OPR/42.7.2246.114996",42.7,Android,Mobile - Tablet,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB95/3.6.5.z (QUART, Si2157LG32, wireless)",12,Linux,Mobile - Phone,Uncommon
Opera/9.80 (Windows NT 5.1; U; cs) Presto/2.9.168 Version/11.51,11,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; MRA 8.0 (build 6007)) Presto/2.12.388 Version/12.14,12,Windows,Computer,Uncommon
HTC_Touch_Cruise_T4242 Opera/9.50 (Windows NT 5.1; U; en),9,Windows,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) OPR/38.0.2220.41 Safari/537.36 WebExplorer/14.0",38,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1; WOW64; x64) AppleWebKit/531.72.19 (KHTML, like Gecko) Chrome/55.1.6105.1833 Safari/532.02 OPR/42.0.4382.9010",42,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; MRA 6.0 (build 5831)) Presto/2.12.388 Version/12.10,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.1; HTC Flyer P510e Build/KOT49E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Mobile Safari/537.36 OPR/36.2.2126.102826",36.2,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0.1; Redmi Note 3 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 Mobile Safari/537.36 OPR/33.0.2254.125238",33,Android,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36 OPR/28.0.1750.40",28,Mac OS X,Computer,Uncommon
Opera/9.27 (Macintosh; Intel Mac OS X; U; nl),9,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.0.4; KFJWI Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.107 Safari/537.36 OPR/29.0.1809.93516",29,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.3; SM-N900V Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.166 Mobile Safari/537.36 OPR/20.0.1396.73172",20,Android,Mobile - Phone,Uncommon
Opera/9.23 (Windows; U; ko),9,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.0.4; KFJWI Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.107 Safari/537.36 OPR/29.0.1809.91837",29,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; U; Android 7.0; SM-N920C Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 OPR/28.0.2254.119224",28,Android,Mobile - Phone,Uncommon
Opera/9.30 (X11; U; da),9,A UNIX based OS,,Uncommon
Opera/6.12 (X11; U; la),6,A UNIX based OS,,Uncommon
Opera/5.0 (X11; U; tr),5,A UNIX based OS,,Uncommon
Opera/100.62 (Windows NT 128.1; WOW128; U; en) Presto/2.10.229 Version/100.62,100,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0; Infinix X510 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.64 Mobile Safari/537.36 OPR/33.0.2002.97426",33,Android,Mobile,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.9.5; Edition MTN_SouthAfrica) Presto/2.12.388 Version/12.11,12,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36 OPR/30.0.1835.125 (Edition Campaign 47)",30,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0.1; SM-G900FD Build/MOB30J; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36 OPR/17.0.2211.103475",17,Android,Mobile - Phone,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; U; Edition Yx; ru) Presto/2.10.289 Version/12.02,12,Windows,Computer,Uncommon
Opera/9.80 (Android 4.4.2; Linux; Opera Tablet/ADR-1410101449) Presto/2.11.355 Version/12.10,12,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2188.2 Safari/537.36 OPR/27.0.1683.0 (Edition developer)",27,Windows,Computer,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB95/3.5.4.a (DIGIHOME, Si2157LG32, wireless)",12,Linux,Mobile - Phone,Uncommon
Opera/9.80 (Windows NT 5.1; Edition MTN_SouthAfrica) Presto/2.12.388 Version/12.15,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; Nexus 6P Build/NPD90G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36 OPR/20.0.1387.59 (Edition Next)",20,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36 OPR/33.0.1990.121",33,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1; TECNO-L5 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.99 Mobile Safari/537.36 OPR/35.0.2070.100163",35,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; InFocus M320 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36 OPR/41.1.2246.111645",41.1,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36 OPR/40.0.2308.52 (Edition beta)",40,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; LG-D320 Build/KOT49I.A1412097954) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Mobile Safari/537.36 OPR/34.0.2044.98679",34,Android,Mobile - Phone,Uncommon
Opera/9.80 (J2ME/MIDP; Safari 9 (S20; NOKIA FI; Opera Mobi/23.348; U; en) Presto/2.5.25 Version/10.54,10,--,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36 OPR/21.0.1432.67",21,Windows,Computer,Uncommon
Opera 11.52 (Compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),11,Windows,Computer,Uncommon
Opera/9.01 (Macintosh; U; tu),9,Mac,Computer,Uncommon
Opera/9.27 (X11; U; nn),9,A UNIX based OS,,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3013.3 Safari/537.36 OPR/45.0.2522.0 (Edition developer)",45,Linux,Computer,Uncommon
Mozilla/5.091.62 (Windows NT 5.2; .NET CLR 5.3.46051;.NET CLR 8.6.44583;InfoPath.1) Opera 8.25.10; InfoPath.4;chromeframe/44.2.558.08,8,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36 OPR/23.0.1387.91",23,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 OPR/25.0.1620.0 OMI/4.3.18.7.Dominik.0 VSTVB MB100 HbbTV/1.2.1 (; PANASONIC; MB100; 0.1.33.11; ;) SmartTvA/3.0.0 UID(00:09:DF:BA:90:BA/MB100/PANASONIC/0.1.33.11)",25,Linux,Large Screen - TV,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; MRA 6.1 (build 6682)) Presto/2.12.388 Version/12.16,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36 OPR/31.0.1889.181",31,Windows,Computer,Uncommon
Opera/9.80 (X11; Linux x86_64; U; fr) Presto/2.10.229 Version/11.60,11,Linux,Computer,Uncommon
Opera/9.80 (Android 2.2.2; Linux; Opera Mobi/ADR-1210241511) Presto/2.11.355 Version/12.10,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36 OPR/25.0.1614.50",25,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; Desire S Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36 OPR/44.1.2246.123029",44.1,Android,Mobile - Phone,Uncommon
"Opera/9.80 (Linux armv7l; HbbTV/1.2.1 (; Philips; 48PFG550977; ; PHILIPSTV;  CE-HTML/1.0 NETTV/4.4.1 SmartTvA/3.0.0 Firmware/026.003.004.128 (PhilipsTV, 3.1.1,)en) ) Presto/2.12.407 Version/12.50",12,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/50.0.2762.67",50,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36 OPR/40.0.2308.54",40,Windows,Computer,Uncommon
Opera/12.80 (Windows NT 6.0; U; en) Presto/2.10.289 Version/12.02,12,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; Edition Next) Presto/2.12.388 Version/12.11,12,Windows,Computer,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB95/3.6.6.d (FINLUX, Si2157LG32, wireless)",12,Linux,Mobile - Phone,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.7.4; U; ru) Presto/2.10.289 Version/12.00,12,Mac OS X,Computer,Uncommon
Opera/12.00a (Windows NT 5.0; U; en-US) Presto/2.3.864 Version/12.00a,12,Windows,Computer,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB96/3.7.6.f (SEG, Mxl66142_V, wired)",12,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1; WOW64; x64) AppleWebKit/531.70.27 (KHTML, like Gecko) Chrome/55.1.6843.1571 Safari/532.09 OPR/42.0.5031.9769",42,Windows,Computer,Uncommon
Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0; Opera/9.80 (Windows NT 6.0; U; en) Presto/2.8.99 Version/11.10),11,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.18 Safari/537.36 OPR/54.0.2952.8 (Edition beta)",54,Mac OS X,Computer,Uncommon
Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1) Opera 12.16,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.68 (Edition 360)",53,Windows,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2645.4 Safari/537.36 OPR/37.0.2157.0 (Edition developer)",37,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2438.3 Safari/537.36 OPR/32.0.1918.0 (Edition developer)",32,Windows,Computer,Uncommon
Opera/9.00 (X11; U; tr),9,A UNIX based OS,,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.107 Safari/537.36 OPR/31.0.1889.106",31,Windows,Computer,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.7.4) Presto/2.12.388 Version/12.11,12,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/418.9 (KHTML, like Gecko) Opera 18.0.1284.49",18,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.3; Nexus 7 Build/JWR66Y) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36 OPR/19.0.1340.69721",19,Android,Mobile - Tablet,Uncommon
Opera/12.02 (Android 4.0.4; Linux; Opera Mobi/ADR-1111101157; U; en-US) Presto/2.9.201 Version/12.02,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; MIX Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36 OPR/44.1.2246.123029",44.1,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.4; en-US; E2115 Build/24.0.B.3.8) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 OPR/11.0.1912.96480 Mobile Safari/537.36",11,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 2.3.4; A1_07 Build/GRJ22) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.40 Safari/537.31 OPR/14.0.1074.54070",14,Android,Mobile,Uncommon
Opera/9.80 (Windows NT 6.1; E131CD48-6F26-4EA4-69A2-AEE755A38290) Presto/2.12.388 Version/12.17,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; GT-I9505 Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.89 Mobile Safari/537.36 OPR/27.0.1698.89115",27,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.0; Lenovo X2-AP Build/LRX21M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.4.2192.109775",37.4,Android,Mobile,Uncommon
"ARDILLA/5.0 (Windows NT 5.1) timotocuica/537.36 (KHTML, like Gecko) Hansen /49.0.2623.112 AMERICA/537.36 OPR/36.0.2130.80",36,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.37 Safari/537.36 OPR/15.0.1147.44 (Edition Next)",15,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) Blink/537.36 (KHTML, like Gecko) OPR/19.0.1326.9 (Edition Next)",19,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Safari/537.36 OPR/35.0.2066.37 (Edition Yx 01)",35,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; U; MRA 6.3 (build 8050); ru) Presto/2.10.289 Version/12.02,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1; VIVO 5 Build/V0050UU) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.7.2246.114996",42.7,Android,Mobile - Tablet,Uncommon
