ua,software,software_type,hw,pop
"Mozilla/5.0 (Linux; Android 7.1.1; HTC U11 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1273",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; Redmi Note 3 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1662",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Edge/14.14393",38,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/13.0",,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 8.0.0; G8141 Build/47.1.A.12.179) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36 EdgA/41.0.0.1921",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10162",20,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; Lenovo P2a42 Build/NRD90N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1267",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; Nokia; Lumia 920) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/12.10240",20,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 8.1.0; MotoG3 Build/OPM1.171019.018) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1656",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; WebView/3.0; Microsoft ; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Mobile Safari/537.36 Edge/14.14393",38,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; TRT-L21A Build/HUAWEITRT-L21A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36 EdgA/41.0.0.1921",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Mozilla/5.0 Windows Phone 10.0 Android 4.2.1; Microsoft; Lumia 950 ) AppleWebKit/535.1 (KHTML, like Gecko) Edge/13.10586 /.. Mobile Safari/535.1 3gpp-gba",25,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; Moto C Build/NRD90M.051) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36 EdgA/42.0.0.2033",42,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; ASUS_Z00ED Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1172",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1269",41,Android,Mobile,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.102 Safari/537.36 Vivaldi/1.93.955.48 mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/52.0.2743.116 safari/537.36 edge/15.15063 ",40,Windows,Computer,Uncommon
"Mozille/5.0 (Linux; Android 7.1.1; ONEPLUS A5010 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1273",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 10.0; MSAppHost/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",40,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; TA-1021 Build/NMF26F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1662",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.2; ONEPLUS A3003 Build/NJH47F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1136",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; ONEPLUS A5000 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1267",41,Android,Mobile,Uncommon
"Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36 Edge/12.0",,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2243.3 Safari/537.36 Edge/12.0",,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.75.14 (KHTML, like Gecko) Chrome/63.0.3237.0 Safari/537.75.14 Edge/15.15063",40,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 Edge/12.10166",20,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0; MEIZU_M5 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1136",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1269",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; MHA-L29 Build/HUAWEIMHA-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1270",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; WebView/3.0; Microsoft; Lumia 640 LTE Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Mobile Safari/537.36 Edge/15.15063",40,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; id313) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Mobile Safari/537.36 Edge/14.14265",,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 10.0 Mobile; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10553",,Windows,Large Screen - Game Console,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; WebView/3.0; Microsoft; Lumia 535 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/55.100.7 Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",25,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; Microsoft; RM-1069) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",25,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/61.0.3163.79 Chrome/61.0.3163.79 Safari/537.36 Mozilla/5.0 (Windows NT 10.0; <64-bit tags>) AppleWebKit/<WebKit Rev> (KHTML, like Gecko) Chrome/<Chrome Rev> Safari/<WebKit Rev> Edge/<EdgeHTML Rev>.<Windows Build>",,Windows,Computer,Uncommon
"Mozilla/5.0 (Mobile; Windows Phone 10; Android 4.2.1; ARM; Touch; rv:11.0; NOKIA; Lumia 920) like iPhone OS_8_3_0 Mac OS X AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 Edge/12.0",,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.0; Lenovo A7000-a Build/LRX21M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1136",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",38,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; ZTE A2017U Build/NMF26V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1561",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; Microsoft; Lumia 950) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Mobile Safari/537.36 Edge/14.14381",,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.2; Redmi 5 Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1726",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; MSAppHost/3.0; NOKIA; Lumia 730 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Mobile Safari/537.36 Edge/14.14393",38,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; Z982 Build/NMF26V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1726",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10125",,Windows,Computer,Uncommon
"Mozilla/5.0 (Mobile; Windows Phone 10; Android 4.2.1; ARM; Touch; rv:11.0; NOKIA; Lumia 920) like iPhone OS_8_3_0 Mac OS X AppleWebKit/537.36 (KHTML, like Gecko) Edge/12.10166",20,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10; ARM; Trident/7.0; Touch IEMobile/11.0; HTC; Windows Phone 8S by HTC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10553",,Windows Phone,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 6.0; Lenovo A7010a48 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1173",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; SM-J510FN Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1265",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; WebView/3.0; Microsoft; Lumia 950 XL Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",25,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; Microsoft; Lumia 535) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Mobile Safari/537.36 Edge/12.10512",20,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.11104",,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; ONE E1003 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1265",41,Android,Mobile,Uncommon
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Edge/16.16299,41,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; Microsoft; Lumia 950 XL Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Mobile Safari/537.36 Edge/15.15230",,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; Nokia; Lumia 920) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/14.14271",31,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 8.1.0; Nexus 5X Build/OPM2.171019.029) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1726",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; Lenovo PB1-770M Build/S100) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1726",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; WebView/3.0; Microsoft; RM-1067) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Mobile Safari/537.36 Edge/14.14393",38,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT11; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",38,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; SM-N950U Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1270",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; SM-T560 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Safari/537.36 EdgA/41.0.0.1726",41,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.11099",27,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/66.124.283 Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",40,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; SM-G955F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1136",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10; HTC)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/13",,Windows Phone,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; LS-4505 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36 EdgA/42.0.0.2033",42,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; Nokia; Lumia 920) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Mobile Safari/537.36 Edge/12.10166",20,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (compatible; MSIE 9.0; MSIE 10.0; Windows NT 6.2; Trident/6.0) (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",40,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",40,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 4.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",38,Windows,Computer,Uncommon
Mozilla/5.0 (Windows Phone 10; HTC)Chrome/46.0.2486.0 Safari/537.36 Edge/13.10553,,Windows Phone,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Mobile Safari/537.36 Edge/14.14352",38,Windows Phone,Large Screen - Game Console,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; WebView/3.0; HP; Elite x3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Mobile Safari/537.36 Edge/15.15223",,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.2; Vibe K5 Plus Build/NJH47F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1656",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; WebView/3.0;) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Mobile Safari/537.36 Edge/15.15063",40,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; RNE-L21 Build/HUAWEIRNE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1660",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 1520) AppleWebKit/537.36 (KHTML, like Gecko) Edge/12.10166",20,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; Microsoft; Lumia 950 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Mobile Safari/537.36 Edge/14.14342",38,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.14993",,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; ; Lumia 640 XL LTE) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Mobile Safari/537.36 Edge/12.10149",19,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 1520) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Mobile Safari/537.36 Edge/12.10166",20,Windows Phone,Mobile - Phone,Uncommon
Mozilla/5.0 (Windows Phone 10.0; HTC) Edge/13.10553,,Windows Phone,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 10.0; ARM; Lumia 950 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14342",38,Windows,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; Moto G Play Build/MPI24.241-2.35-1.5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1561",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; WebView/3.0; Microsoft; Lumia 640 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/64.118.225 Chrome/52.0.2743.116 Mobile Safari/537.36 Edge/15.15063",40,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; WebView/3.0; NOKIA; Lumia 830) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Mobile Safari/537.36 Edge/14.14905",39,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1726",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 8.1.0; MI 6 Build/OPM2.171019.029) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36 EdgA/41.0.0.1921",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.14974",,Windows,Computer,Uncommon
"7co.ca/3.0 (windows NT 10.0; x86_x64_x128) Edge/12.10240 (KHTML, like Gecko) Force/3.16.5 alphablend/6.0",20,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 8.0; Pixel Build/OPR1.170623.027) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.0 Mobile Safari/537.36 EdgA/41.0.0.1107",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; wt86047 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1273",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko; QQBrowser/8.0.1709.400) Chrome/36.0.1985.143 Safari/537.36 Edge/12.0",,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; Android 4.2.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Mobile Safari/537.36 Edge/12.0",,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 	Edge 38 	Windows 	EdgeHTML 	Very common",38,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; Microsoft; Lumia 640 LTE) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Mobile Safari/537.36 Edge/14.14915",39,Windows Phone,Mobile - Phone,Uncommon
"7co.ca/3.0 (windows NT 10.0; x86_x64_x128) Edge/16.16299 (KHTML, like Gecko) Force/3.16.5 alphablend/6.0",41,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/66.124.295 Chrome/52.0.2743.116 Mobile Safari/537.36 Edge/15.15063",40,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; Microsoft; RM-1099) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",25,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36   Edge/12.246",,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; ZTE A2017U Build/NMF26V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1270",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; SM-G600FY Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1270",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17115",,Windows,Large Screen - Game Console,Uncommon
"7co.ca/3.0 (windows NT 10.0; x86_x64_x128) Edge/17.17131 (KHTML, like Gecko) Force/3.16.5 alphablend/6.0",,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.",,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/12.10240",20,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; SM-G800F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 EdgA/41.0.0.1561",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; WebView/3.0; NOKIA; Lumia 730 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/56.103.78 Chrome/51.0.2704.79 Mobile Safari/537.36 Edge/14.14393",38,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36 EdgA/42.0.0.2033",42,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; MI 6 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1269",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; SM-G935V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36 EdgA/41.0.0.1921",41,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; Redmi 3 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.145 Mobile Safari/537.36 EdgA/41.0.0.1172",41,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/66.123.296 Chrome/52.0.2743.116 Mobile Safari/537.36 Edge/15.15063",40,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 830) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Mobile Safari/537.36 Edge/14.14332",37,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/56.10.0 Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",25,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; Microsoft; Lumia 640 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Mobile Safari/537.36 Edge/12.10536",20,Windows Phone,Mobile - Phone,Uncommon
"Mozilla/5.0 (compatible; KHTML like Gecko Windows Phone 10.0; Chrome/42.0.2311.135 ) AppleWebKit/535.1 (KHTML, like Gecko) Edge/12.10136/.. Mobile Safari/535.1 3gpp-gba",16,Windows Phone,Mobile - Phone,Uncommon
